"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2024-12-17T11:57:32+00:00","111-7483343-5991400","G24267-1A-Cream-9x12-US-V1","B0DBYZ1P1H","X004CCPQYD","LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Colorful Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNNH47KV13NB",
"2024-12-17T01:12:29+00:00","112-2713958-1505800","G24136-13-Grey-8x10-US-V1","B0DBYW12W5","X004CD1NDP","LUXRUG Washable Area Rug 8x10 - Large Charcoal Grey Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","LEX2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNG4Y56RXCW","Too big for soace"
"2024-12-16T21:30:29+00:00","114-0030596-5680249","G24267-2-Beige-3x5-US-V1","B0DBVM2KQN","X004CBBRXX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","LEX2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNK4FCFWGDT",
"2024-12-16T20:45:25+00:00","114-2265807-7037066","N1338-1-Orange-5x7-US-V1","B0DBYYVZMX","X004CCZFYJ","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMDJ0457926",
"2024-12-16T19:48:03+00:00","113-9705465-9934628","N1338-1-Orange-6x9-US-V1","B0DBZ5DYF4","X004CCRG7N","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","PGA1","CUSTOMER_DAMAGED","FOUND_BETTER_PRICE","Unit returned to inventory","LPNAC066371952",
"2024-12-16T19:01:41+00:00","114-6045183-9659435","G24267-2-Beige-9x12-US-V1","B0DBVN24HV","X004CBJR4J","LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNH4X563NMW",
"2024-12-16T18:58:38+00:00","114-7711805-3773838","G24267-1A-Cream-6x9-US-V1","B0DBYV567L","X004CCKPG7","LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNJ4TSJL3H6",
"2024-12-16T16:46:01+00:00","114-7711805-3773838","G24267-1A-Cream-5x7-US-V1","B0DBYX9CK6","X004CCOSNN","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNJ4T1782W6",
"2024-12-16T13:50:22+00:00","114-6429153-5020266","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","DAMAGED_BY_CARRIER","Unit returned to inventory","LPNNH4GKVJ6Q3",
"2024-12-16T03:31:33+00:00","113-9108509-8495418","N1338-1-Orange-6x9-US-V1","B0DBZ5DYF4","X004CCRG7N","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","TUS1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNPMBF4106869",
"2024-12-16T01:28:21+00:00","111-9619732-6800268","G24136-7-Beige-9x12-US-V1","B0DBZ767W8","X004CCZOYP","LUXRUG Area Rugs 9x12 Living Room - Large Washable Beige Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","PCA1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMDM8874771",
"2024-12-15T16:12:33+00:00","113-9350383-8629045","G24268-7-Black-5x7-US-V1","B0DBZB9JY5","X004CCTMV1","LUXRUG Washable Area Rug 5x7 - Traditional Floral Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Black Vintage Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNJ4R3NKP3P",
"2024-12-14T11:37:15+00:00","112-1683738-7435438","N1338-2-Pink-5x7-US-V1","B0DBZ526W9","X004CCZF4T","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Pink Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","LAS2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMAZ7022719","Not cute"
"2024-12-13T20:15:38+00:00","112-6201161-5285814","G24136-7-Beige-5x7-US-V1","B0DBZ76XQH","X004CCX8F7","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Beige Modern Abstract Geometric Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","FAR1","SELLABLE","UNAUTHORIZED_PURCHASE","Unit returned to inventory","LPNAC406642020","Color hue not what expected"
"2024-12-13T14:19:28+00:00","112-5433016-7115465","G24267-1A-Cream-8x10-US-V1","B0DBYVNMF8","X004CCRXK3","LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","HOU3","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMBB8444893",
"2024-12-13T11:51:55+00:00","112-8147763-7125848","N1338-3-Sage Green-6x9-US-V1","B0DBYT5KQ7","X004CCUZEJ","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMAZ3481145",
"2024-12-13T03:52:40+00:00","113-1358801-1368216","G24136-7-Beige-6x9-US-V1","B0DBYW49QF","X004CCYGD5","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Beige Stain Resistant Dining Room Rug Geometric Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","SDF6","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNH4RFXMQRT","Too light in color, not suitable for the area"
"2024-12-13T01:18:39+00:00","111-6352042-7144227","N1338-3-Sage Green-3x5-US-V1","B0DBYMRB1C","X004CCZFPN","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMBA4038635","Wrong color"
"2024-12-13T00:59:51+00:00","114-1252902-2405814","G24267-5-Green-3x5-US-V1","B0DBVPWW8F","X004CBBSFZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNK4L69W41G",
"2024-12-12T13:43:17+00:00","111-2837413-5365004","N1338-1-Orange-8x10-US-V1","B0DBYSVWYJ","X004CCRGQT","LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","FAR1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNAC180592857",
"2024-12-12T02:34:10+00:00","112-6520936-3728251","G24268-7-Black-9x12-US-V1","B0DBYYXW44","X004CCKRQF","LUXRUG Area Rugs 9x12 Living Room - Large Washable Charcoal Black Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNH4KPYHJZ4","Look too big to the room"
"2024-12-12T01:48:57+00:00","114-9372180-5133011","G24267-2-Beige-5x7-US-V1","B0DBVNXDMY","X004CBJOSX","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Vintage Oriental Farmhouse Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","IND8","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNO276453201","Wrong size"
"2024-12-11T20:28:42+00:00","114-1658027-1074664","G24136-13-Grey-3x5-US-V1","B0DBZGGRRH","X004CCX6XB","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Grey Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","PGA1","SELLABLE","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNAC953028139","Late delivery"
"2024-12-11T08:33:47+00:00","111-0874043-5200227","G24267-5-Green-5x7-US-V1","B0DBVNT5V3","X004CBGERR","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","FAR1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNAC760171690","Wrong color"
"2024-12-11T00:07:46+00:00","114-7416053-7428218","N1338-3-Sage Green-8x10-US-V1","B0DBZGL9YS","X004CCZCIN","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","CVG2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNG4KRBHHWB","Didn&#39;t like the color/design and texture of the rug after seeing it in person."
"2024-12-10T19:55:45+00:00","111-1313379-8933804","G24268-7-Black-8x10-US-V1","B0DBY8NGRN","X004CCN1OF","LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TUS1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMDN3779659",
"2024-12-10T16:16:41+00:00","114-3516514-0637848","G24267-2-Beige-3x5-US-V1","B0DBVM2KQN","X004CBBRXX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office Home Decor","1","LAS2","CUSTOMER_DAMAGED","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNPMBA5115369",
"2024-12-10T13:30:41+00:00","114-6903115-9807430","N1338-3-Sage Green-8x10-US-V1","B0DBZGL9YS","X004CCZCIN","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","CVG2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNG48FTLYRQ","Design seems sparse for the bigger size"
"2024-12-10T09:59:15+00:00","113-1444835-3156264","N1338-2-Pink-3x5-US-V1","B0DBYLGSS5","X004CCUYSV","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Pink Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LAS2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMAZ3396072","The carpet color on the website is different from the actual one in person."
"2024-12-09T22:24:13+00:00","113-5306658-8505056","G24268-7-Black-8x10-US-V1","B0DBY8NGRN","X004CCN1OF","LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","HOU3","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNPMBJ4122054",
"2024-12-08T06:42:15+00:00","112-7313966-2555412","G24136-7-Beige-5x7-US-V1","B0DBZ76XQH","X004CCX8F7","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Beige Modern Abstract Geometric Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","PGA1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNAC061081043","Purchased by mistake"
"2024-12-07T21:43:46+00:00","113-2637751-6932235","N1338-3-Sage Green-8x10-US-V1","B0DBZGL9YS","X004CCZCIN","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","TEN1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMBB5470772",
"2024-12-07T00:44:52+00:00","112-6917424-4282664","G24267-1A-Cream-8x10-US-V1","B0DBYVNMF8","X004CCRXK3","LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","SDF6","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNH4G8GCN83","Too big"
"2024-12-06T20:08:43+00:00","114-8518786-9145014","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","MEM3","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNI4GG5SV64",
"2024-12-06T19:55:26+00:00","114-2051727-9901026","G24268-7-Black-3x5-US-V1","B0DBYP9F11","X004CCTLNZ","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Entrance Dorm Office","1","SDF8","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNPMAY7967187",
"2024-12-06T19:46:27+00:00","113-4219281-6314615","N1338-1-Orange-8x10-US-V1","B0DBYSVWYJ","X004CCRGQT","LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","TUS1","SELLABLE","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNPMBF7376278","I do not like it in the room"
"2024-12-06T18:31:18+00:00","112-0494165-7921061","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNH47JLSJ8L",
"2024-12-06T15:18:08+00:00","112-0746693-0015439","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TEB3","SELLABLE","UNDELIVERABLE_REFUSED","Unit returned to inventory","LPNRRHV1109317",
"2024-12-06T14:29:39+00:00","111-8633249-2613001","G24268-7-Black-8x10-US-V1","B0DBY8NGRN","X004CCN1OF","LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TUS1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMAX1880968","Doesn’t match"
"2024-12-06T14:12:53+00:00","111-0991120-6437029","N1338-1-Orange-5x7-US-V1","B0DBYYVZMX","X004CCZFYJ","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","MCI7","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO233771545","Did not fit with the space"
"2024-12-06T09:39:49+00:00","701-3252574-2555443","N1338-1-Orange-3x5-US-V1","B0DBZ7YNH5","X004CCRHBX","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","IND8","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","IMMEDIATE_DISPOSAL","LPNO271815710",
"2024-12-06T07:51:49+00:00","112-7149281-4697035","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","PGA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNAC199508309","N/A"
"2024-12-06T01:38:18+00:00","113-4337261-7630623","G24268-7-Black-5x7-US-V1","B0DBZB9JY5","X004CCTMV1","LUXRUG Washable Area Rug 5x7 - Traditional Floral Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Charcoal Black Vintage Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","LEX1","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNNJ4JNNCC2S",
"2024-12-06T01:38:18+00:00","113-4337261-7630623","G24267-1A-Cream-5x7-US-V1","B0DBYX9CK6","X004CCOSNN","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","LEX1","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNNJ4492GMC4",
"2024-12-05T23:57:37+00:00","111-6397237-3134635","N1338-2-Pink-6x9-US-V1","B0DBYZKLW1","X004CCZC0B","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Pink Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","LAS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPMAX9564324",
"2024-12-05T15:30:08+00:00","112-3211274-1149018","N1338-1-Orange-8x10-US-V1","B0DBYSVWYJ","X004CCRGQT","LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNG4GHCZ9MD",
"2024-12-05T11:26:43+00:00","114-4125792-6581846","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNO270290623","Ordered different one"
"2024-12-05T06:12:21+00:00","111-7349402-2650654","N1338-3-Sage Green-8x10-US-V1","B0DBZGL9YS","X004CCZCIN","LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNH42V8JJFJ",
"2024-12-05T03:30:27+00:00","114-3541043-9051451","G24136-13-Grey-3x5-US-V1","B0DBZGGRRH","X004CCX6XB","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Grey Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LEX1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNNJ49G2ZF1S","too thin for the space and design much bolder than it looked on the website."
"2024-12-04T15:38:00+00:00","113-4406068-6721802","G24267-2-Beige-9x12-US-V1","B0DBVN24HV","X004CBJR4J","LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNNG4Y2X5CT7",
"2024-12-04T14:14:22+00:00","114-9811368-6285807","G24267-2-Beige-8x10-US-V1","B0DBVKBXCB","X004CBGG1B","LUXRUG Washable Area Rug 8x10 - Large Cream Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","HOU3","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPMBK2970057","Not opened, could see colors through packaging. Colors very different in person"
"2024-12-04T14:02:12+00:00","111-5217840-9485842","G24136-13-Grey-3x5-US-V1","B0DBZGGRRH","X004CCX6XB","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Grey Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNJ4615Q44B",
"2024-12-03T18:13:57+00:00","114-3343109-1981848","G24267-5-Green-6x9-US-V1","B0DBVJDNXF","X004CBJR85","LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile Carpet Soft Vinatge Rug for Office Guest Room","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNPMAY5453541",
"2024-12-03T15:38:27+00:00","112-5633235-0705864","G24268-7-Black-8x10-US-V1","B0DBY8NGRN","X004CCN1OF","LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNG4C7S7MYR",
"2024-12-03T14:44:17+00:00","113-2171242-3027413","N1338-1-Orange-9x12-US-V1","B0DBZ56PC3","X004CCV06L","LUXRUG Area Rugs 9x12 Living Room - Large Washable Orange Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug for Dining Room Nursery Room Home Decor","1","SDF6","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNNG4HKXTNM3",
"2024-12-02T21:02:26+00:00","111-2761225-1832218","N1338-3-Sage Green-6x9-US-V1","B0DBYT5KQ7","X004CCUZEJ","LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet Soft Modern Rug for Office Nursery Room","1","MQJ2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRRHH8593165",
"2024-12-02T20:18:22+00:00","114-3775843-1377869","G24267-5-Green-9x12-US-V1","B0DBVMLB8P","X004CBDMCH","LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","CVG2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNNH4MCCR7T7",
"2024-12-02T19:30:35+00:00","111-4554591-8196242","N1338-3-Sage Green-5x7-US-V1","B0DBYV7V8N","X004CCZH29","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs Indoor Carpet for Living Room Nursery Room","1","CHA1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNNJ4VTSNTSG","Color isn’t right"
"2024-12-01T09:12:53+00:00","111-2884974-6179459","G24136-7-Beige-3x5-US-V1","B0DBZ697XG","X004CCV651","LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Beige Abstract Geometric Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom Bathroom Dorm Nursery Room Home Decor","1","FAR1","DEFECTIVE","UNWANTED_ITEM","Unit returned to inventory","LPNAC088575085","Wrong color"
"2024-12-01T06:19:09+00:00","114-7249130-7197800","G24268-7-Black-8x10-US-V1","B0DBY8NGRN","X004CCN1OF","LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Resistant Rug for Dining Room Guest Room Home Decor","1","TEN1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNPMBB3551502","Doesn’t match decor"
"2024-12-01T03:04:23+00:00","114-9074481-0737050","G24267-1A-Cream-5x7-US-V1","B0DBYX9CK6","X004CCOSNN","LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Cream Colorful Vintage Traditional Floral Dining Room Rugs for Under Table Indoor Carpet for Living Room","1","PHX6","DEFECTIVE","FOUND_BETTER_PRICE","Unit returned to inventory","LPNO254622227","Better price found."
